polarity,tweet
0,I WANT ZAC FOR ME 
0,@breelin I need to make it silly lol. I miss you 
0,Get friend code 4 my game.I tkae 2 1 persome but they got off 
4,"@Jaynecollinsmac okay, all done. thankyou thankyou thankyou  x"
0,Totally up for the some Violent Femmes only I cannot find my cd. 
0,whaddaya know.. another headache.. great 
0,I NEED SOME ADVICE....MY EX WANT ME TO COME SEE HIM TONIGHT BUT I DO BUT I DONT LOLZ BUT I KNO WHERE THIS COULD GO...NOT REALLY BUT Ugh 
4,*sign.. Well weddding in the am. Gnites twits happpy bday mariz 
0,I have a headache   and I don't want to be around people today...
0,"@philjeffs neither has the wife, i just wasted my first ever iPhone MMS and she didn't get it; got the old message about going to website "
0,feeling bored i wanna every one here @ my place 2 find a place of there own 
0,is at work wishing that she could be enjoying summer like every other college kid in america 
0,I'm sorry but I just don't understand Twitter...AT ALL  
4,@ThatAngelGirl that's great!  coaches are good people 
0,Gotta work.  Lonely weekend ahead. 
4,@AmyatQ13 @borborigma I agree about the redesigned Q13 site! Looks great on computer &amp; phone. 
0,"@pinksweatshirt maybe lotsa punctuation, but not so much truth: &quot;Cera&quot; twitter ain't the real guy: http://bit.ly/Yn7hy "
4,@grungeheart_ then good luck 
4,good night lady @evablue  ♫ http://blip.fm/~7jhzu
0,@NYC_CoachO I'm not a lurker  !! I'm here alot sometimes I just don't have anything sarcastic to say :-/
0,@NicoleeeFx so I have no idea what i'm gonna do with the story now 
0,"It's always nice to b awakened before 06:00, especially after turning in after midnight  I love our two boys !"
0,i feel somewhat better-slept for 12 hrs-But still coughin &amp; have a sore body-i never get sick-last time was 3 years ago. Bubba's tonight 
0,Is wondering who to curse out second time my money ain't right if it doesn't get fix soon heads will roll. 
0,@GoHeadOverHeels i've been having a lot of problems with twitter 4 days  I still cant get my background to upload  it does but doesnt show
4,"off to another lovely day at school, it'll be over soon, "
0,Tidying and then more work 
4,"just graduated! now i'm chillin with my family and second family playing wii, watchin movies, and doing karaoke "
0,&amp; Danny's ending performance was just so beautiful. Btw I stayed up yesterday &amp; I forgot to bring my thumbdrive. I'm the 'smartest' ever. 
0,Thinkin about Jess got me thinkin if I hadn't lost my baby I would b due in a month (7/26/09) 
0,"@TalkToQwest no, DSL service is still down. 38 hours and counting. Called support: known outage, no ETA on fix. "
4,Woo! Weekend! Chilling in st pete with matt 
4,"@im_erika There was a girl getting it done on her legs yesterday, she didn't seem too happy "
0,Is about to go to work.  have fun at vbs lauryn.
0,POSTED AT THE CRIB!..THE WEATHER F**KED UP MY DAY MHENN!!   NOW WHAT?
4,@yungdyce Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip 
4,@Stuartcfoster It will be so great if you can make the @MProfsEvents B2B Forum!  Hope to see you there...
0,@moony394 Lol you don't like anyone else now? 
4,@tonyvisme I am great!  beautiful here too 
4,"Monday morning, waiting for the caffeine to kick in... "
4,@ladyysav hey savannah what are you up to girl? 
4,@onetwobeats haha yeah i'll bet! but fer sure we have to have a typically Hannibal day like the tourist do 
0,i need to get up in 6 hours to take Captain to my sisters.  I am doing laundy.  My outfit for the day is next in line to be washed 
4,"Unpacking!  @briannabarbati come back, we miss you."
4,today has actually been one of the best days in a while  OH HAPPY DAYS
0,@RecipeGirl been getting a lot of mail server bombs lately .. seems to be a trend gobs of crap traffic is clogging servers all over 
4,@oyinhandmade I still love all your other stuff though so if I never see honeytint again it is all good 
0,Made it to church early!  Shocking. Hope everyone enjoys the first day of summer and Father's Day!! Flowers on the altar in mem of dad 
4,"@Charleykins Haha, I'll try not to. "
4,"Having fun with my kids at Gateway, playing games of chance for prize tickets. Kinds like life, eh?  "
4,@Kali_roll u can believe me!! 
4,@technicalfault I think it all dapends if you have &quot;the look of love&quot; 
0,Had a really fun day at Ordina Open.. still a little bit in shock about what happened to Marcos..  So sad &amp; scary to see!
4,WATCHING IT AGAIN IN HD!!!  &amp; then putting it on my phone !! SO EXCITED !  OMG! is this the 2009 surprise?  COOL!
0,If you read this...im sorry. i really and truly am sorry 
4,"getting warm &amp; fuzzies inside the studios of KUAM today, as the KUAM Family kids surrender to summer and add color and joy to our lives "
0,don't feel good ...wish I was at home 
4,@graff_king well its kind of you to say  xx
4,hey guys im taking a bath come over if you wanna..................................learn about WATER DISPLACEMENT! haha  GOTTCHA!
4,@zeeblack yeah! tru dat! 
0,"applying for jobs is not fun...nope, nope, nope "
4,@lindaliuser could you please have janice check her fb and call me back? Or just have her call me? Thanks! 
4,@blksuitbouncer LOL I just connected two tweeters!! I'm so awesome! 
0,ListeninG SoME Music.. hEre.. ALoNe??  
4,@Spandexx naw shucks i feel all warm and fuzzy 
4,@thomashallett Well done! Nice one mate! congratulations! HURRAH! 
4,@stirrell you never know ;) Jared and I made a PSA on a survivor of a zombie greeting card 
0,@callanb nope. auctionsniper was set to 250. other bidder's max was 250. i missed out. 
0,feeling bad for ben stiller....bless his heart! they are making fun of him 
4,"Now doing Iridology and Herbal Medicine at Art &amp; Craft Markets on beachfront, Gold Coast. Had a busy prosperous day "
0,ugh  WHY AM I AWAKE 
0,at university and am so damn tired..besides i failed in psychology 
0,is gutted she cant see @ThrillHillBruce this year 
4,"Bamboozle, part two. "
0,"Whatever, from now on you can start our text convo's think I've started enough recently and today you cant be bothered to reply "
4,@TheKellanLutz  thats so funny  
0,@BradOrlich hey bud... Ya thats me. LOL. hre is a nice little set from 2day. Not me though   http://twitpic.com/7ro20
4,going to dinner for my graduation and then going to kory tyler and summers house for a hella big sleepover. 
4,a little gilmore girls season 3 
0,needs privacy at all times... Certain informations are confidential and don't wish to let other people know... This makes me so upset. 
0,@Jazzy813 FAV i cant go to that link my job blocked it 
0,"omfg :| new kids splitting after full service tour, this can't be possible "
0,@JustMeyer Ok i just listened to that one...really dope song and the beat.. i guess I'm just not that impressed with their voices 
0,theres NOTHING to eat in this houseee. 
0,"Tummy acheee. stupid pizza buffet, i hate you. "
4,@twinkleboi He's waiting for you - with his mates 
4,Listening to the radio 1 chart show  Next Up ; Switch w/ NICK GRIMSHAW!! I love that guy..
0,@ohboyitsfatima awh  well i'll take tons of pictures/videos for yaa 
4,@meatstack That Banda Bassotti version w/ Chris Byrne is my favorite. 
0,bored trying to figure out why he wont talk to me 
4,@RealHughJackman Wow...I had lunch at Dooley's @ Silverwater and thought THAT was a nice way to spend a couple of working hours...you win 
4,"@jeangwang ROFL!  See, I couldn't get away with a comment like that...  "
4,#mileymonday #mileymonday #mileymonday #mileymonday #mileymonday #mileymonday #mileymonday #mileymonday #mileymonday #mileymonday  retweet
0,@LittleLisa69 Not good at all  Score is 26-7 to the Boks
4,Haha Deepak Chopra posts a beautiful thoughtful post just after my &quot;heart spitting&quot; post. Karma or my angels tellin me something?  love it
0,"in desperate need to have my laptop back!! I am lost without it, it's been too long "
4,@skittles15th aww 
0,@gleepface Matt Bellarlly iz a nob 
4,getting ready for the day! 
0,"@dabitch I want to order some clothes from Torrid (US) because they have awesome plus size clothes, but it's +37% and that's a lot.. "
0,"Your faith in me brings me to tears, even after all these years . And it pains me so much to tell...that you don't know me that well. "
4,sunny again 
0,Very tired today 
4,@jonasbrothers http://twitpic.com/5cmep - Dont you get a private jet ?? Have fun 
0,@StanDevia I don't understand  
4,ahhhhhhhh gossip girl was the best ever ! finally chuck &amp; blair are together !  yesss lets hope they last 
0,@CrimsonMe you attacked my buddy Djarum it seems! 
4,@whitneyelizabet yeah! I'll email you this week sometime....I have a few weddings on the central coast 
4,"Another week has begun, another day at work. Hope not to be too distracted by a certain community. Oh, who am I kidding? Of course I will "
4,@misha_kvakin Табличка будет очень в офи?ных опен?пей?ах во?требована 
0,@deathdude *you're* no i'm at home. 
0,@LeaHanyan Oh that sucks...I've never had that issue before until now.  But thanks for letting me know! ^^
4,"I love August Rush. the movie hahahahaha. Jamia Simone, u voice is cool  n u r beautiful too "
0,fridays are meant to b fun 
4,@midspot You can install without a key. 
0,@ddlovato Demiiiiiiiiiii... please reply 
0,"@MicaylaMari22 it's horrible, it's like a mother losing one of seven kids "
4,I loved Conan O' Brien's first show on NBC  He rocked that Universal Studios tram tour XD
4,@RespectTheWest ha! i have a cam in my laptop but doubt my clients would go for it 
4,@GhoulFriday Thanks!   Brains vs Coffee is awesome.   I'm often torn between the two!
4,Got some really stellar emails today 
4,i am. yours areee so friking boringgggggg. mine are exciting  @DJJAC4
4,"Getting ready to call it a night! Tomorrow is going to be a blast! U should so text me sometime! If you need the #, get @ me "
4,@okizarisu I got Aichan's card too. 
0,#84 WITCH = sad. 
4, Love Lilly. She's amazing... &quot;Was that about the face transplant or Peru?&quot; hehe HANNAH MONTANA1
4,@metagaming Sounds like you're in the right place!  Everything is just grey here today
4,Just listened to all SSW and ZAUG now just made an epic wrock party mix  its a good day
0,I know I should go to bed... but here I am. I have a longggg 10 1/2 hour day ahead of me. 
4,"Washing day today. 2 loads done, 8 to go!!! Really should wash more often, clothes that is "
4,going to bed soon after some youtube surfing... night all! sweet dreams! 
0,hair removal cream and fake tan stink the bathroom out i have come to realise blahhhhhh 
4,@sunshine_diva  Just went to your website...  ya... that's me!  
4,@rhiannonstone thanks  copiedandpasted
0,@xLucyloox Yeah   Lol the one from the conservertory ?
4,Back in the office all alone .... again .... Poor me. Listening to @chrisdjmoyles to keep me going  Thanks Chris and the team
4,titanic is one of my favorite movies 
4,my #followfirday buddy is @aagil4 follow him 
0,isPlayer Has Died! Sorry 
0,"@elkabr yeah its really hard for me because I almost went out the same way. If it wasn't 4 a certain band, I wouldn't be here either. "
0,@hannahcollinsx Noo  I cant do triginometery. I dont really care anyore though haha. You physically can't do bad in cspe. You going 12th?
0,@Cranialstrain ha! That's why I don't have a cat. ;) Sounds like uv got a lots of prepping to do for w/e. 4am would not be a good start! 
4,@DeliaTheArtist worked all night on it just for you  http://bit.ly/KYD5c
4,"@lexi_bexi ahaha its tearing up my heart, to hear you speak this way about them!!!! See nsync works for everything  lol"
4,back from la union 
4,@BlairUnderwood chilled out in the Canberra autumn sunshine 
0,i am on playlist.com youtube.com doesn't work 
4,"@Snowfire11 twitter, answer the random email, fix the 1 issue every 3 hours, and find lunch. "
0,I think it's cool that the wood saw on the knife my bride gave me for Christmas works so well. Did chores this morning: sweaty now. 
